Model,MSO4034B
Firmware Version,2.96
,
Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.0002
Horizontal Delay,0.0001472
Sample Interval,2.00E-07
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Vertical Position,1.94
,
,
,
Label,
TIME,CH1
5.68E-04,0.69
5.69E-04,0.67
5.69E-04,0.67
5.69E-04,0.69
5.69E-04,0.67
5.69E-04,0.69
5.70E-04,0.69
5.70E-04,0.69
5.70E-04,0.65
5.70E-04,0.67
5.70E-04,0.65
5.71E-04,0.69
5.71E-04,0.69
5.71E-04,0.69
5.71E-04,0.67
5.71E-04,0.67
5.72E-04,0.69
5.72E-04,0.67
5.72E-04,0.69
5.72E-04,0.69
5.72E-04,0.67
5.73E-04,0.69
5.73E-04,0.67
5.73E-04,0.69
5.73E-04,0.67
5.73E-04,0.67
5.74E-04,0.67
5.74E-04,0.65
5.74E-04,0.69
5.74E-04,0.69
5.74E-04,0.69
5.75E-04,0.69
5.75E-04,0.67
5.75E-04,0.69
5.75E-04,0.67
5.75E-04,0.69
5.76E-04,0.69
5.76E-04,0.69
5.76E-04,0.67
5.76E-04,0.69
5.76E-04,0.69
5.77E-04,0.69
5.77E-04,0.69
5.77E-04,0.69
5.77E-04,0.69
5.77E-04,0.67
5.78E-04,0.67
5.78E-04,0.65
5.78E-04,0.69
5.78E-04,0.69
5.78E-04,0.69
5.79E-04,0.69
5.79E-04,0.67
5.79E-04,0.69
5.79E-04,0.67
5.79E-04,0.69
5.80E-04,0.71
5.80E-04,0.69
5.80E-04,0.69
5.80E-04,0.67
5.80E-04,0.67
5.81E-04,0.67
5.81E-04,0.69
5.81E-04,0.69
5.81E-04,0.67
5.81E-04,0.69
5.82E-04,0.67
5.82E-04,0.67
5.82E-04,0.69
5.82E-04,0.71
5.82E-04,0.69
5.83E-04,0.69
5.83E-04,0.83
5.83E-04,0.67
5.83E-04,0.67
5.83E-04,0.67
5.84E-04,0.67
5.84E-04,0.69
5.84E-04,0.69
5.84E-04,0.69
5.84E-04,0.69
5.85E-04,0.67
5.85E-04,0.69
5.85E-04,0.69
5.85E-04,0.69
5.85E-04,0.67
5.86E-04,0.67
5.86E-04,0.67
5.86E-04,0.67
5.86E-04,0.69
5.86E-04,0.67
5.87E-04,0.69
5.87E-04,0.67
5.87E-04,0.71
5.87E-04,0.69
5.87E-04,0.67
5.88E-04,0.69
5.88E-04,0.69
5.88E-04,0.69
5.88E-04,0.67
5.88E-04,0.67
5.89E-04,0.67
5.89E-04,0.67
5.89E-04,0.69
5.89E-04,0.67
5.89E-04,0.67
5.90E-04,0.67
5.90E-04,0.69
5.90E-04,0.67
5.90E-04,0.69
5.90E-04,0.69
5.91E-04,0.67
5.91E-04,0.69
5.91E-04,0.67
5.91E-04,0.71
5.91E-04,0.69
5.92E-04,0.67
5.92E-04,0.67
5.92E-04,0.71
5.92E-04,0.67
5.92E-04,0.69
5.93E-04,0.69
5.93E-04,0.65
5.93E-04,0.69
5.93E-04,0.69
5.93E-04,0.69
5.94E-04,0.71
5.94E-04,0.69
5.94E-04,0.71
5.94E-04,0.69
5.94E-04,0.67
5.95E-04,0.67
5.95E-04,0.69
5.95E-04,0.69
5.95E-04,0.67
5.95E-04,0.69
5.96E-04,0.69
5.96E-04,0.69
5.96E-04,0.71
5.96E-04,0.69
5.96E-04,0.69
5.97E-04,0.71
5.97E-04,0.69
5.97E-04,0.69
5.97E-04,0.67
5.97E-04,0.67
5.98E-04,0.67
5.98E-04,0.69
5.98E-04,0.69
5.98E-04,0.67
5.98E-04,0.67
5.99E-04,0.67
5.99E-04,0.71
5.99E-04,0.69
5.99E-04,0.69
5.99E-04,0.67
6.00E-04,0.69
6.00E-04,0.67
6.00E-04,0.61
6.00E-04,0.69
6.00E-04,0.67
6.01E-04,0.69
6.01E-04,0.69
6.01E-04,0.69
6.01E-04,0.69
6.01E-04,0.69
6.02E-04,0.69
6.02E-04,0.71
6.02E-04,0.69
6.02E-04,0.69
6.02E-04,0.71
6.03E-04,0.69
6.03E-04,0.69
6.03E-04,0.69
6.03E-04,0.69
6.03E-04,0.71
6.04E-04,0.67
6.04E-04,0.69
6.04E-04,0.71
6.04E-04,0.69
6.04E-04,0.69
6.05E-04,0.69
6.05E-04,0.69
6.05E-04,0.67
6.05E-04,0.67
6.05E-04,0.67
6.06E-04,0.69
6.06E-04,0.69
6.06E-04,0.67
6.06E-04,0.65
6.06E-04,0.69
6.07E-04,0.69
6.07E-04,0.67
6.07E-04,0.67
6.07E-04,0.67
6.07E-04,0.67
6.08E-04,0.67
6.08E-04,0.67
6.08E-04,0.69
6.08E-04,0.69
6.08E-04,0.69
6.09E-04,0.69
6.09E-04,0.71
6.09E-04,0.69
6.09E-04,0.67
6.09E-04,0.67
6.10E-04,0.71
6.10E-04,0.69
6.10E-04,0.69
6.10E-04,0.69
6.10E-04,0.69
6.11E-04,0.69
6.11E-04,0.69
6.11E-04,0.69
6.11E-04,0.71
6.11E-04,0.67
6.12E-04,0.69
6.12E-04,0.69
6.12E-04,0.69
6.12E-04,0.69
6.12E-04,0.69
6.13E-04,0.67
6.13E-04,0.67
6.13E-04,0.67
6.13E-04,0.69
6.13E-04,0.69
6.14E-04,0.69
6.14E-04,0.67
6.14E-04,0.69
6.14E-04,0.71
6.14E-04,0.71
6.15E-04,0.69
6.15E-04,0.69
6.15E-04,0.67
6.15E-04,0.69
6.15E-04,0.67
6.16E-04,0.73
6.16E-04,0.67
6.16E-04,0.69
6.16E-04,0.67
6.16E-04,0.69
6.17E-04,0.71
6.17E-04,0.67
6.17E-04,0.67
6.17E-04,0.69
6.17E-04,0.67
6.18E-04,0.69
6.18E-04,0.69
6.18E-04,0.69
6.18E-04,0.67
6.18E-04,0.65
6.19E-04,0.69
6.19E-04,0.69
6.19E-04,0.71
6.19E-04,0.69
6.19E-04,0.69
6.20E-04,0.67
6.20E-04,0.67
6.20E-04,0.69
6.20E-04,0.69
6.20E-04,0.71
6.21E-04,0.69
6.21E-04,0.69
6.21E-04,0.69
6.21E-04,0.71
6.21E-04,0.69
6.22E-04,0.67
6.22E-04,0.71
6.22E-04,0.67
6.22E-04,0.69
6.22E-04,0.69
6.23E-04,0.67
6.23E-04,0.69
6.23E-04,0.69
6.23E-04,0.69
6.23E-04,0.67
6.24E-04,0.69
6.24E-04,0.67
6.24E-04,0.69
6.24E-04,0.69
6.24E-04,0.69
6.25E-04,0.69
6.25E-04,0.69
6.25E-04,0.69
6.25E-04,0.67
6.25E-04,0.71
6.26E-04,0.69
6.26E-04,0.69
6.26E-04,0.69
6.26E-04,0.69
6.26E-04,0.69
6.27E-04,0.69
6.27E-04,0.69
6.27E-04,0.69
6.27E-04,0.71
6.27E-04,0.71
6.28E-04,0.67
6.28E-04,0.59
6.28E-04,0.69
6.28E-04,0.71
6.28E-04,0.69
6.29E-04,0.69
6.29E-04,0.69
6.29E-04,0.69
6.29E-04,0.67
6.29E-04,0.67
6.30E-04,0.67
6.30E-04,0.67
6.30E-04,0.69
6.30E-04,0.71
6.30E-04,0.67
6.31E-04,0.69
6.31E-04,0.69
6.31E-04,0.67
6.31E-04,0.69
6.31E-04,0.67
6.32E-04,0.69
6.32E-04,0.69
6.32E-04,0.71
6.32E-04,0.67
6.32E-04,0.69
6.33E-04,0.67
6.33E-04,0.71
6.33E-04,0.67
6.33E-04,0.69
6.33E-04,0.71
6.34E-04,0.67
6.34E-04,0.67
6.34E-04,0.69
6.34E-04,0.69
6.34E-04,0.69
6.35E-04,0.71
6.35E-04,0.71
6.35E-04,0.69
6.35E-04,0.69
6.35E-04,0.69
6.36E-04,0.69
6.36E-04,0.69
6.36E-04,0.69
6.36E-04,0.67
6.36E-04,0.69
6.37E-04,0.67
6.37E-04,0.69
6.37E-04,0.69
6.37E-04,0.67
6.37E-04,0.69
6.38E-04,0.67
6.38E-04,0.69
6.38E-04,0.71
6.38E-04,0.67
6.38E-04,0.69
6.39E-04,0.67
6.39E-04,0.69
6.39E-04,0.69
6.39E-04,0.67
6.39E-04,0.69
6.40E-04,0.67
6.40E-04,0.69
6.40E-04,0.69
6.40E-04,0.69
6.40E-04,0.69
6.41E-04,0.67
6.41E-04,0.67
6.41E-04,0.67
6.41E-04,0.69
6.41E-04,0.69
6.42E-04,0.69
6.42E-04,0.69
6.42E-04,0.69
6.42E-04,0.69
6.42E-04,0.67
6.43E-04,0.67
6.43E-04,0.69
6.43E-04,0.69
6.43E-04,0.69
6.43E-04,0.69
6.44E-04,0.67
6.44E-04,0.67
6.44E-04,0.69
6.44E-04,0.69
6.44E-04,0.69
6.45E-04,0.65
6.45E-04,0.71
6.45E-04,0.67
6.45E-04,0.69
6.45E-04,0.69
6.46E-04,0.69
6.46E-04,0.69
6.46E-04,0.67
6.46E-04,0.69
6.46E-04,0.67
6.47E-04,0.67
6.47E-04,0.69
6.47E-04,0.69
6.47E-04,0.71
6.47E-04,0.67
6.48E-04,0.69
6.48E-04,0.69
6.48E-04,0.67
6.48E-04,0.67
6.48E-04,0.67
6.49E-04,0.67
6.49E-04,0.69
6.49E-04,0.69
6.49E-04,0.69
6.49E-04,0.67
6.50E-04,0.67
6.50E-04,0.69
6.50E-04,0.81
6.50E-04,0.67
6.50E-04,0.69
6.51E-04,0.69
6.51E-04,0.71
6.51E-04,0.67
6.51E-04,0.69
6.51E-04,0.69
6.52E-04,0.69
6.52E-04,0.69
6.52E-04,0.69
6.52E-04,0.69
6.52E-04,0.69
6.53E-04,0.67
6.53E-04,0.71
6.53E-04,0.69
6.53E-04,0.69
6.53E-04,0.67
6.54E-04,0.69
6.54E-04,0.69
6.54E-04,0.69
6.54E-04,0.69
6.54E-04,0.69
6.55E-04,0.69
6.55E-04,0.69
6.55E-04,0.67
6.55E-04,0.69
6.55E-04,0.69
6.56E-04,0.69
6.56E-04,0.67
6.56E-04,0.67
6.56E-04,0.69
6.56E-04,0.67
6.57E-04,0.69
6.57E-04,0.67
6.57E-04,0.71
6.57E-04,0.69
6.57E-04,0.69
6.58E-04,0.67
6.58E-04,0.67
6.58E-04,0.69
6.58E-04,0.69
6.58E-04,0.69
6.59E-04,0.69
6.59E-04,0.67
6.59E-04,0.67
6.59E-04,0.67
6.59E-04,0.69
6.60E-04,0.67
6.60E-04,0.71
6.60E-04,0.71
6.60E-04,0.69
6.60E-04,0.69
6.61E-04,0.67
6.61E-04,0.71
6.61E-04,0.69
6.61E-04,0.73
6.61E-04,0.69
6.62E-04,0.69
6.62E-04,0.67
6.62E-04,0.69
6.62E-04,0.69
6.62E-04,0.69
6.63E-04,0.69
6.63E-04,0.67
6.63E-04,0.69
6.63E-04,0.69
6.63E-04,0.67
6.64E-04,0.69
6.64E-04,0.67
6.64E-04,0.67
6.64E-04,0.67
6.64E-04,0.69
6.65E-04,0.67
6.65E-04,0.69
6.65E-04,0.67
6.65E-04,0.71
6.65E-04,0.67
6.66E-04,0.69
6.66E-04,0.67
6.66E-04,0.69
6.66E-04,0.67
6.66E-04,0.69
6.67E-04,0.69
6.67E-04,0.69
6.67E-04,0.69
6.67E-04,0.67
6.67E-04,0.69
6.68E-04,0.67
6.68E-04,0.69
6.68E-04,0.69
6.68E-04,0.69
6.68E-04,0.67
6.69E-04,0.69
6.69E-04,0.69
6.69E-04,0.69
6.69E-04,0.67
6.69E-04,0.67
6.70E-04,0.69
6.70E-04,0.69
6.70E-04,0.69
6.70E-04,0.69
6.70E-04,0.69
6.71E-04,0.69
6.71E-04,0.67
6.71E-04,0.69
6.71E-04,0.69
6.71E-04,0.69
6.72E-04,0.67
6.72E-04,0.67
6.72E-04,0.65
6.72E-04,0.69
6.72E-04,0.67
6.73E-04,0.69
6.73E-04,0.69
6.73E-04,0.67
6.73E-04,0.69
6.73E-04,0.67
6.74E-04,0.67
6.74E-04,0.69
6.74E-04,0.69
6.74E-04,0.69
6.74E-04,0.69
6.75E-04,0.67
6.75E-04,0.69
6.75E-04,0.67
6.75E-04,0.67
6.75E-04,0.67
6.76E-04,0.67
6.76E-04,0.69
6.76E-04,0.67
6.76E-04,0.67
6.76E-04,0.69
6.77E-04,0.69
6.77E-04,0.67
6.77E-04,0.69
6.77E-04,0.69
6.77E-04,0.69
6.78E-04,0.69
6.78E-04,0.69
6.78E-04,0.67
6.78E-04,0.67
6.78E-04,0.65
6.79E-04,0.69
6.79E-04,0.69
6.79E-04,0.69
6.79E-04,0.67
6.79E-04,0.69
6.80E-04,0.67
6.80E-04,0.69
6.80E-04,0.67
6.80E-04,0.69
6.80E-04,0.69
6.81E-04,0.69
6.81E-04,0.67
6.81E-04,0.67
6.81E-04,0.67
6.81E-04,0.69
6.82E-04,0.69
6.82E-04,0.69
6.82E-04,0.67
6.82E-04,0.67
6.82E-04,0.67
6.83E-04,0.69
6.83E-04,0.67
6.83E-04,0.67
6.83E-04,0.67
6.83E-04,0.63
6.84E-04,0.67
6.84E-04,0.67
6.84E-04,0.67
6.84E-04,0.69
6.84E-04,0.71
6.85E-04,0.67
6.85E-04,0.67
6.85E-04,0.69
6.85E-04,0.67
6.85E-04,0.71
6.86E-04,0.69
6.86E-04,0.69
6.86E-04,0.69
6.86E-04,0.67
6.86E-04,0.67
6.87E-04,0.67
6.87E-04,0.69
6.87E-04,0.67
6.87E-04,0.69
6.87E-04,0.69
6.88E-04,0.69
6.88E-04,0.69
6.88E-04,0.67
6.88E-04,0.67
6.88E-04,0.67
6.89E-04,0.69
6.89E-04,0.67
6.89E-04,0.69
6.89E-04,0.65
6.89E-04,0.67
6.90E-04,0.67
6.90E-04,0.67
6.90E-04,0.67
6.90E-04,0.67
6.90E-04,0.67
6.91E-04,0.67
6.91E-04,0.67
6.91E-04,0.69
6.91E-04,0.67
6.91E-04,0.69
6.92E-04,0.69
6.92E-04,0.69
6.92E-04,0.69
6.92E-04,0.69
6.92E-04,0.69
6.93E-04,0.69
6.93E-04,0.67
6.93E-04,0.67
6.93E-04,0.67
6.93E-04,0.67
6.94E-04,0.67
6.94E-04,0.67
6.94E-04,0.67
6.94E-04,0.67
6.94E-04,0.67
6.95E-04,0.67
6.95E-04,0.69
6.95E-04,0.69
6.95E-04,0.67
6.95E-04,0.67
6.96E-04,0.67
6.96E-04,0.69
6.96E-04,0.67
6.96E-04,0.67
6.96E-04,0.69
6.97E-04,0.69
6.97E-04,0.69
6.97E-04,0.67
6.97E-04,0.67
6.97E-04,0.67
6.98E-04,0.67
6.98E-04,0.67
6.98E-04,0.67
6.98E-04,0.65
6.98E-04,0.67
6.99E-04,0.65
6.99E-04,0.67
6.99E-04,0.67
6.99E-04,0.67
6.99E-04,0.67
7.00E-04,0.67
7.00E-04,0.69
7.00E-04,0.77
7.00E-04,0.65
7.00E-04,0.69
7.01E-04,0.67
7.01E-04,0.67
7.01E-04,0.67
7.01E-04,0.69
7.01E-04,0.67
7.02E-04,0.67
7.02E-04,0.67
7.02E-04,0.69
7.02E-04,0.69
7.02E-04,0.69
7.03E-04,0.69
7.03E-04,0.67
7.03E-04,0.69
7.03E-04,0.69
7.03E-04,0.67
7.04E-04,0.67
7.04E-04,0.69
7.04E-04,0.69
7.04E-04,0.69
7.04E-04,0.67
7.05E-04,0.69
7.05E-04,0.67
7.05E-04,0.69
7.05E-04,0.67
7.05E-04,0.67
7.06E-04,0.69
7.06E-04,0.67
7.06E-04,0.65
7.06E-04,0.67
7.06E-04,0.67
7.07E-04,0.69
7.07E-04,0.69
7.07E-04,0.67
7.07E-04,0.67
7.07E-04,0.67
7.08E-04,0.69
7.08E-04,0.65
7.08E-04,0.69
7.08E-04,0.67
7.08E-04,0.65
7.09E-04,0.67
7.09E-04,0.67
7.09E-04,0.67
7.09E-04,0.67
7.09E-04,0.69
7.10E-04,0.67
7.10E-04,0.67
7.10E-04,0.69
7.10E-04,0.69
7.10E-04,0.69
7.11E-04,0.67
7.11E-04,0.69
7.11E-04,0.67
7.11E-04,0.71
7.11E-04,0.67
7.12E-04,0.67
7.12E-04,0.67
7.12E-04,0.67
7.12E-04,0.69
7.12E-04,0.67
7.13E-04,0.67
7.13E-04,0.67
7.13E-04,0.67
7.13E-04,0.67
7.13E-04,0.67
7.14E-04,0.67
7.14E-04,0.67
7.14E-04,0.69
7.14E-04,0.67
7.14E-04,0.67
7.15E-04,0.65
7.15E-04,0.67
7.15E-04,0.67
7.15E-04,0.69
7.15E-04,0.65
7.16E-04,0.69
7.16E-04,0.65
7.16E-04,0.65
7.16E-04,0.67
7.16E-04,0.65
7.17E-04,0.67
7.17E-04,0.67
7.17E-04,0.65
7.17E-04,0.67
7.17E-04,0.67
7.18E-04,0.69
7.18E-04,0.67
7.18E-04,0.65
7.18E-04,0.67
7.18E-04,0.67
7.19E-04,0.67
7.19E-04,0.67
7.19E-04,0.69
7.19E-04,0.67
7.19E-04,0.67
7.20E-04,0.67
7.20E-04,0.67
7.20E-04,0.67
7.20E-04,0.67
7.20E-04,0.67
7.21E-04,0.67
7.21E-04,0.67
7.21E-04,0.67
7.21E-04,0.69
7.21E-04,0.67
7.22E-04,0.67
7.22E-04,0.67
7.22E-04,0.67
7.22E-04,0.67
7.22E-04,0.67
7.23E-04,0.67
7.23E-04,0.67
7.23E-04,0.65
7.23E-04,0.67
7.23E-04,0.67
7.24E-04,0.67
7.24E-04,0.67
7.24E-04,0.67
7.24E-04,0.67
7.24E-04,0.67
7.25E-04,0.67
7.25E-04,0.69
7.25E-04,0.67
7.25E-04,0.65
7.25E-04,0.69
7.26E-04,0.67
7.26E-04,0.67
7.26E-04,0.67
7.26E-04,0.67
7.26E-04,0.67
7.27E-04,0.65
7.27E-04,0.67
7.27E-04,0.69
7.27E-04,0.67
7.27E-04,0.69
7.28E-04,0.67
7.28E-04,0.67
7.28E-04,0.69
7.28E-04,0.67
7.28E-04,0.67
7.29E-04,0.69
7.29E-04,0.65
7.29E-04,0.69
7.29E-04,0.67
7.29E-04,0.65
7.30E-04,0.67
7.30E-04,0.67
7.30E-04,0.65
7.30E-04,0.65
7.30E-04,0.67
7.31E-04,0.65
7.31E-04,0.65
7.31E-04,0.65
7.31E-04,0.67
7.31E-04,0.67
7.32E-04,0.65
7.32E-04,0.65
7.32E-04,0.67
7.32E-04,0.65
7.32E-04,0.67
7.33E-04,0.67
7.33E-04,0.65
7.33E-04,0.65
7.33E-04,0.69
7.33E-04,0.69
7.34E-04,0.67
7.34E-04,0.67
7.34E-04,0.67
7.34E-04,0.65
7.34E-04,0.67
7.35E-04,0.67
7.35E-04,0.67
7.35E-04,0.65
7.35E-04,0.69
7.35E-04,0.67
7.36E-04,0.67
7.36E-04,0.67
7.36E-04,0.67
7.36E-04,0.67
7.36E-04,0.67
7.37E-04,0.67
7.37E-04,0.67
7.37E-04,0.65
7.37E-04,0.67
7.37E-04,0.67
7.38E-04,0.67
7.38E-04,0.67
7.38E-04,0.67
7.38E-04,0.67
7.38E-04,0.67
7.39E-04,0.67
7.39E-04,0.67
7.39E-04,0.67
7.39E-04,0.67
7.39E-04,0.67
7.40E-04,0.65
7.40E-04,0.67
7.40E-04,0.65
7.40E-04,0.63
7.40E-04,0.65
7.41E-04,0.67
7.41E-04,0.67
7.41E-04,0.67
7.41E-04,0.65
7.41E-04,0.65
7.42E-04,0.65
7.42E-04,0.69
7.42E-04,0.67
7.42E-04,0.69
7.42E-04,0.67
7.43E-04,0.65
7.43E-04,0.67
7.43E-04,0.69
7.43E-04,0.67
7.43E-04,0.67
7.44E-04,0.67
7.44E-04,0.65
7.44E-04,0.67
7.44E-04,0.65
7.44E-04,0.67
7.45E-04,0.67
7.45E-04,0.65
7.45E-04,0.67
7.45E-04,0.67
7.45E-04,0.67
7.46E-04,0.67
7.46E-04,0.65
7.46E-04,0.67
7.46E-04,0.65
7.46E-04,0.65
7.47E-04,0.67
7.47E-04,0.65
7.47E-04,0.65
7.47E-04,0.65
7.47E-04,0.65
7.48E-04,0.65
7.48E-04,0.65
7.48E-04,0.65
7.48E-04,0.63
7.48E-04,0.63
7.49E-04,0.67
7.49E-04,0.65
7.49E-04,0.65
7.49E-04,0.65
7.49E-04,0.67
7.50E-04,0.65
7.50E-04,0.69
7.50E-04,0.51
7.50E-04,0.67
7.50E-04,0.65
7.51E-04,0.67
7.51E-04,0.67
7.51E-04,0.67
7.51E-04,0.67
7.51E-04,0.65
7.52E-04,0.67
7.52E-04,0.65
7.52E-04,0.67
7.52E-04,0.67
7.52E-04,0.67
7.53E-04,0.67
7.53E-04,0.67
7.53E-04,0.67
7.53E-04,0.67
7.53E-04,0.67
7.54E-04,0.69
7.54E-04,0.67
7.54E-04,0.67
7.54E-04,0.65
7.54E-04,0.67
7.55E-04,0.65
7.55E-04,0.65
7.55E-04,0.65
7.55E-04,0.67
7.55E-04,0.65
7.56E-04,0.65
7.56E-04,0.67
7.56E-04,0.65
7.56E-04,0.65
7.56E-04,0.67
7.57E-04,0.63
7.57E-04,0.67
7.57E-04,0.67
7.57E-04,0.65
7.57E-04,0.65
7.58E-04,0.67
7.58E-04,0.67
7.58E-04,0.67
7.58E-04,0.65
7.58E-04,0.67
7.59E-04,0.65
7.59E-04,0.67
7.59E-04,0.65
7.59E-04,0.65
7.59E-04,0.67
7.60E-04,0.65
7.60E-04,0.67
7.60E-04,0.67
7.60E-04,0.65
7.60E-04,0.67
7.61E-04,0.67
7.61E-04,0.67
7.61E-04,0.65
7.61E-04,0.69
7.61E-04,0.67
7.62E-04,0.67
7.62E-04,0.67
7.62E-04,0.65
7.62E-04,0.65
7.62E-04,0.67
7.63E-04,0.65
7.63E-04,0.65
7.63E-04,0.65
7.63E-04,0.67
7.63E-04,0.67
7.64E-04,0.65
7.64E-04,0.65
7.64E-04,0.65
7.64E-04,0.65
7.64E-04,0.63
7.65E-04,0.67
7.65E-04,0.67
7.65E-04,0.67
7.65E-04,0.65
7.65E-04,0.67
7.66E-04,0.63
7.66E-04,0.67
7.66E-04,0.67
7.66E-04,0.65
7.66E-04,0.63
7.67E-04,0.65
7.67E-04,0.67
7.67E-04,0.69
7.67E-04,0.63
7.67E-04,0.65
7.68E-04,0.67
7.68E-04,0.65
7.68E-04,0.67
7.68E-04,0.67
7.68E-04,0.67
7.69E-04,0.65
7.69E-04,0.67
7.69E-04,0.67
7.69E-04,0.67
7.69E-04,0.67
7.70E-04,0.65
7.70E-04,0.65
7.70E-04,0.65
7.70E-04,0.65
7.70E-04,0.67
7.71E-04,0.65
7.71E-04,0.67
7.71E-04,0.67
7.71E-04,0.65
7.71E-04,0.65
7.72E-04,0.67
7.72E-04,0.65
7.72E-04,0.67
7.72E-04,0.65
7.72E-04,0.63
7.73E-04,0.67
7.73E-04,0.67
7.73E-04,0.65
7.73E-04,0.65
7.73E-04,0.67
7.74E-04,0.67
7.74E-04,0.67
7.74E-04,0.65
7.74E-04,0.65
7.74E-04,0.65
7.75E-04,0.67
7.75E-04,0.67
7.75E-04,0.65
7.75E-04,0.67
7.75E-04,0.67
7.76E-04,0.65
7.76E-04,0.65
7.76E-04,0.65
7.76E-04,0.67
7.76E-04,0.67
7.77E-04,0.65
7.77E-04,0.67
7.77E-04,0.67
7.77E-04,0.65
7.77E-04,0.65
7.78E-04,0.65
7.78E-04,0.67
7.78E-04,0.67
7.78E-04,0.67
7.78E-04,0.65
7.79E-04,0.65
7.79E-04,0.67
7.79E-04,0.63
7.79E-04,0.65
7.79E-04,0.65
7.80E-04,0.67
7.80E-04,0.65
7.80E-04,0.65
7.80E-04,0.67
7.80E-04,0.67
7.81E-04,0.65
7.81E-04,0.65
7.81E-04,0.65
7.81E-04,0.65
7.81E-04,0.65
7.82E-04,0.65
7.82E-04,0.67
7.82E-04,0.65
7.82E-04,0.65
7.82E-04,0.65
7.83E-04,0.67
7.83E-04,0.63
7.83E-04,0.69
7.83E-04,0.67
7.83E-04,0.63
7.84E-04,0.67
7.84E-04,0.65
7.84E-04,0.65
7.84E-04,0.65
7.84E-04,0.65
7.85E-04,0.65
7.85E-04,0.67
7.85E-04,0.67
7.85E-04,0.63
7.85E-04,0.65
7.86E-04,0.67
7.86E-04,0.65
7.86E-04,0.63
7.86E-04,0.67
7.86E-04,0.67
7.87E-04,0.65
7.87E-04,0.65
7.87E-04,0.67
7.87E-04,0.69
7.87E-04,0.67
7.88E-04,0.63
7.88E-04,0.65
7.88E-04,0.65
7.88E-04,0.65
7.88E-04,0.63
7.89E-04,0.65
7.89E-04,0.67
7.89E-04,0.65
7.89E-04,0.67
7.89E-04,0.65
7.90E-04,0.65
7.90E-04,0.65
7.90E-04,0.67
7.90E-04,0.65
7.90E-04,0.65
7.91E-04,0.65
7.91E-04,0.67
7.91E-04,0.65
7.91E-04,0.63
7.91E-04,0.65
7.92E-04,0.65
7.92E-04,0.65
7.92E-04,0.67
7.92E-04,0.65
7.92E-04,0.65
7.93E-04,0.65
7.93E-04,0.67
7.93E-04,0.63
7.93E-04,0.63
7.93E-04,0.65
7.94E-04,0.65
7.94E-04,0.65
7.94E-04,0.63
7.94E-04,0.67
7.94E-04,0.65
7.95E-04,0.65
7.95E-04,0.67
7.95E-04,0.67
7.95E-04,0.65
7.95E-04,0.63
7.96E-04,0.65
7.96E-04,0.65
7.96E-04,0.65
7.96E-04,0.67
7.96E-04,0.67
7.97E-04,0.63
7.97E-04,0.67
7.97E-04,0.65
7.97E-04,0.65
7.97E-04,0.65
7.98E-04,0.65
7.98E-04,0.63
7.98E-04,0.65
7.98E-04,0.67
7.98E-04,0.65
7.99E-04,0.63
7.99E-04,0.67
7.99E-04,0.65
7.99E-04,0.65
7.99E-04,0.65
8.00E-04,0.65
8.00E-04,0.67
8.00E-04,0.55
8.00E-04,0.67
8.00E-04,0.63
8.01E-04,0.65
8.01E-04,0.67
8.01E-04,0.67
8.01E-04,0.65
8.01E-04,0.65
8.02E-04,0.65
8.02E-04,0.67
8.02E-04,0.65
8.02E-04,0.65
8.02E-04,0.65
8.03E-04,0.65
8.03E-04,0.65
8.03E-04,0.67
8.03E-04,0.65
8.03E-04,0.65
8.04E-04,0.65
8.04E-04,0.67
8.04E-04,0.67
8.04E-04,0.65
8.04E-04,0.63
8.05E-04,0.65
8.05E-04,0.67
8.05E-04,0.63
8.05E-04,0.65
8.05E-04,0.67
8.06E-04,0.67
8.06E-04,0.63
8.06E-04,0.63
8.06E-04,0.63
8.06E-04,0.65
8.07E-04,0.67
8.07E-04,0.65
8.07E-04,0.67
8.07E-04,0.65
8.07E-04,0.65
8.08E-04,0.65
8.08E-04,0.65
8.08E-04,0.63
8.08E-04,0.65
8.08E-04,0.63
8.09E-04,0.63
8.09E-04,0.67
8.09E-04,0.67
8.09E-04,0.65
8.09E-04,0.63
8.10E-04,0.63
8.10E-04,0.67
8.10E-04,0.65
8.10E-04,0.63
8.10E-04,0.67
8.11E-04,0.67
8.11E-04,0.67
8.11E-04,0.65
8.11E-04,0.63
8.11E-04,0.65
8.12E-04,0.67
8.12E-04,0.65
8.12E-04,0.65
8.12E-04,0.65
8.12E-04,0.65
8.13E-04,0.65
8.13E-04,0.65
8.13E-04,0.67
8.13E-04,0.65
8.13E-04,0.65
8.14E-04,0.65
8.14E-04,0.63
8.14E-04,0.65
8.14E-04,0.67
8.14E-04,0.65
8.15E-04,0.67
8.15E-04,0.63
8.15E-04,0.65
8.15E-04,0.65
8.15E-04,0.65
8.16E-04,0.65
8.16E-04,0.65
8.16E-04,0.65
8.16E-04,0.71
8.16E-04,0.65
8.17E-04,0.65
8.17E-04,0.67
8.17E-04,0.65
8.17E-04,0.67
8.17E-04,0.67
8.18E-04,0.65
8.18E-04,0.65
8.18E-04,0.65
8.18E-04,0.65
8.18E-04,0.67
8.19E-04,0.63
8.19E-04,0.67
8.19E-04,0.65
8.19E-04,0.65
